,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
2037,2018-01-29,74.52999877929688,52.68000030517578,122.88999938964844,167.9600067138672,122.30999755859375,105.08999633789062,236.64999389648438,63.310001373291016,161.19000244140625
2038,2018-01-30,72.98999786376953,52.59000015258789,119.2699966430664,166.97000122070312,115.87999725341797,102.45999908447266,235.05999755859375,62.439998626708984,159.6999969482422
2039,2018-01-31,73.43000030517578,54.31999969482422,116.98999786376953,167.42999267578125,112.22000122070312,99.66999816894531,235.0,62.15999984741211,160.6999969482422
2040,2018-02-01,72.83000183105469,53.880001068115234,117.29000091552734,167.77999877929688,116.33999633789062,99.29000091552734,253.1300048828125,62.18000030517578,160.4600067138672
2041,2018-02-02,71.25,52.099998474121094,113.93000030517578,160.5,115.16999816894531,96.0199966430664,248.1999969482422,61.689998626708984,156.89999389648438
2042,2018-02-05,68.22000122070312,49.7599983215332,109.86000061035156,156.49000549316406,109.51000213623047,91.9000015258789,239.3699951171875,58.72999954223633,151.8300018310547
2043,2018-02-06,68.44999694824219,51.18000030517578,112.19999694824219,163.02999877929688,111.19999694824219,91.54000091552734,232.11000061035156,58.86000061035156,154.69000244140625
2044,2018-02-07,68.05999755859375,51.400001525878906,109.93000030517578,159.5399932861328,113.62000274658203,94.22000122070312,239.02000427246094,58.66999816894531,155.14999389648438
2045,2018-02-08,65.05000305175781,48.599998474121094,109.62999725341797,155.14999389648438,108.4800033569336,91.55000305175781,229.5,56.27000045776367,150.50999450683594
2046,2018-02-09,66.9800033569336,48.36000061035156,109.13999938964844,156.41000366210938,111.30000305175781,89.19000244140625,229.3800048828125,57.16999816894531,153.83999633789062
2047,2018-02-12,68.43000030517578,50.09000015258789,109.4800033569336,162.7100067138672,111.93000030517578,89.44999694824219,233.72000122070312,57.40999984741211,154.9499969482422
2048,2018-02-13,68.33999633789062,50.869998931884766,106.22000122070312,164.33999633789062,111.86000061035156,97.7699966430664,233.99000549316406,57.63999938964844,156.83999633789062
2049,2018-02-14,69.69999694824219,51.06999969482422,109.0199966430664,167.3699951171875,113.08000183105469,96.4000015258789,255.47000122070312,58.279998779296875,159.7899932861328
2050,2018-02-15,72.0199966430664,51.66999816894531,108.77999877929688,172.99000549316406,114.9000015258789,97.5999984741211,261.0400085449219,59.5,161.05999755859375
2051,2018-02-16,71.97000122070312,51.58000183105469,107.56999969482422,172.42999267578125,118.5999984741211,99.4000015258789,267.739990234375,60.16999816894531,162.66000366210938
2052,2018-02-20,71.08000183105469,51.720001220703125,105.3499984741211,171.85000610351562,117.9800033569336,99.94000244140625,270.4800109863281,59.119998931884766,161.44000244140625
2053,2018-02-21,71.25,52.779998779296875,114.0,171.07000732421875,117.91000366210938,98.56999969482422,268.25,58.9900016784668,160.4600067138672
2054,2018-02-22,70.68000030517578,52.97999954223633,110.48999786376953,172.5,117.55999755859375,97.12000274658203,263.9700012207031,58.9900016784668,160.32000732421875
2055,2018-02-23,70.69999694824219,53.38999938964844,116.31999969482422,175.5,118.75,98.41999816894531,268.45001220703125,59.709999084472656,162.9499969482422
