gvkey,iid,datadate,tic,conm,cshoc,cshtrd,eps,epsmo,prccd,exchg,spcindcd,spcseccd
003851,03,20150226,DAL,DELTA AIR LINES INC,824272000.0000,14322060.0000,0.7900,12,45.9200,11,605,600
003851,03,20150227,DAL,DELTA AIR LINES INC,824272000.0000,15219410.0000,0.7900,12,44.5200,11,605,600
003851,03,20150302,DAL,DELTA AIR LINES INC,824272000.0000,11242210.0000,0.7900,12,45.3900,11,605,600
003851,03,20150303,DAL,DELTA AIR LINES INC,824272000.0000,12938140.0000,0.7900,12,45.7800,11,605,600
003851,03,20150304,DAL,DELTA AIR LINES INC,824272000.0000,10362300.0000,0.7900,12,45.1500,11,605,600
003851,03,20150305,DAL,DELTA AIR LINES INC,824272000.0000,12141290.0000,0.7900,12,44.3900,11,605,600
003851,03,20150306,DAL,DELTA AIR LINES INC,824272000.0000,7526073.0000,0.7900,12,43.7800,11,605,600
003851,03,20150309,DAL,DELTA AIR LINES INC,824272000.0000,8407440.0000,0.7900,12,44.5700,11,605,600
003851,03,20150310,DAL,DELTA AIR LINES INC,824272000.0000,9897055.0000,0.7900,12,43.4200,11,605,600
003851,03,20150311,DAL,DELTA AIR LINES INC,824272000.0000,8587127.0000,0.7900,12,44.0200,11,605,600
003851,03,20150312,DAL,DELTA AIR LINES INC,824272000.0000,9284617.0000,0.7900,12,45.3300,11,605,600
003851,03,20150313,DAL,DELTA AIR LINES INC,824272000.0000,10038670.0000,0.7900,12,45.5000,11,605,600
003851,03,20150316,DAL,DELTA AIR LINES INC,824272000.0000,8514487.0000,0.7900,12,46.1600,11,605,600
003851,03,20150317,DAL,DELTA AIR LINES INC,824272000.0000,11485180.0000,0.7900,12,46.6500,11,605,600
003851,03,20150318,DAL,DELTA AIR LINES INC,824272000.0000,19007020.0000,0.7900,12,45.8100,11,605,600
003851,03,20150319,DAL,DELTA AIR LINES INC,824272000.0000,16801750.0000,0.7900,12,47.2600,11,605,600
003851,03,20150320,DAL,DELTA AIR LINES INC,824272000.0000,21259910.0000,0.7900,12,47.4200,11,605,600
003851,03,20150323,DAL,DELTA AIR LINES INC,824272000.0000,10783980.0000,0.7900,12,46.5800,11,605,600
003851,03,20150324,DAL,DELTA AIR LINES INC,824272000.0000,9503804.0000,0.7900,12,46.0300,11,605,600
003851,03,20150325,DAL,DELTA AIR LINES INC,824272000.0000,10383520.0000,0.7900,12,44.5200,11,605,600
003851,03,20150326,DAL,DELTA AIR LINES INC,824272000.0000,15909560.0000,0.7900,12,44.0900,11,605,600
003851,03,20150327,DAL,DELTA AIR LINES INC,824272000.0000,7979243.0000,0.7900,12,44.8800,11,605,600
003851,03,20150330,DAL,DELTA AIR LINES INC,824272000.0000,8323987.0000,0.7900,12,45.5600,11,605,600
003851,03,20150331,DAL,DELTA AIR LINES INC,824272000.0000,9678501.0000,0.7900,12,44.9600,11,605,600
003851,03,20150401,DAL,DELTA AIR LINES INC,824272000.0000,19290470.0000,0.7900,12,43.2600,11,605,600
003851,03,20150402,DAL,DELTA AIR LINES INC,824272000.0000,15543150.0000,0.7900,12,42.2500,11,605,600
003851,03,20150406,DAL,DELTA AIR LINES INC,824272000.0000,18499030.0000,0.7900,12,41.7600,11,605,600
003851,03,20150407,DAL,DELTA AIR LINES INC,824272000.0000,9151661.0000,0.7900,12,41.6400,11,605,600
003851,03,20150408,DAL,DELTA AIR LINES INC,824272000.0000,14029980.0000,0.7900,12,43.2900,11,605,600
003851,03,20150409,DAL,DELTA AIR LINES INC,824272000.0000,9691776.0000,0.7900,12,43.1400,11,605,600
003851,03,20150410,DAL,DELTA AIR LINES INC,824272000.0000,8154513.0000,0.7900,12,43.2300,11,605,600
003851,03,20150413,DAL,DELTA AIR LINES INC,824272000.0000,10220290.0000,0.7900,12,43.0700,11,605,600
003851,03,20150414,DAL,DELTA AIR LINES INC,824272000.0000,10203600.0000,0.7900,12,43.0800,11,605,600
003851,03,20150415,DAL,DELTA AIR LINES INC,824272000.0000,22810040.0000,0.7900,12,44.2000,11,605,600
003851,03,20150416,DAL,DELTA AIR LINES INC,816297000.0000,13256980.0000,1.4500,3,44.9900,11,605,600
003851,03,20150417,DAL,DELTA AIR LINES INC,816297000.0000,9580901.0000,1.4500,3,44.7600,11,605,600
003851,03,20150420,DAL,DELTA AIR LINES INC,816297000.0000,8819119.0000,1.4500,3,45.7300,11,605,600
003851,03,20150421,DAL,DELTA AIR LINES INC,816297000.0000,9392139.0000,1.4500,3,46.2300,11,605,600
003851,03,20150422,DAL,DELTA AIR LINES INC,816297000.0000,9687339.0000,1.4500,3,46.5300,11,605,600
003851,03,20150423,DAL,DELTA AIR LINES INC,816297000.0000,10078060.0000,1.4500,3,46.4300,11,605,600
003851,03,20150424,DAL,DELTA AIR LINES INC,816297000.0000,10273700.0000,1.4500,3,46.9800,11,605,600
003851,03,20150427,DAL,DELTA AIR LINES INC,816297000.0000,9985817.0000,1.4500,3,46.4500,11,605,600
003851,03,20150428,DAL,DELTA AIR LINES INC,816297000.0000,8684353.0000,1.4500,3,46.2000,11,605,600
003851,03,20150429,DAL,DELTA AIR LINES INC,816297000.0000,11460520.0000,1.4500,3,45.0300,11,605,600
003851,03,20150430,DAL,DELTA AIR LINES INC,816297000.0000,9244865.0000,1.4500,3,44.6400,11,605,600
003851,03,20150501,DAL,DELTA AIR LINES INC,816297000.0000,11313130.0000,1.4500,3,45.6600,11,605,600
003851,03,20150504,DAL,DELTA AIR LINES INC,816297000.0000,9654146.0000,1.4500,3,45.2900,11,605,600
003851,03,20150505,DAL,DELTA AIR LINES INC,816297000.0000,11349110.0000,1.4500,3,43.9000,11,605,600
003851,03,20150506,DAL,DELTA AIR LINES INC,816297000.0000,12774410.0000,1.4500,3,44.0600,11,605,600
003851,03,20150507,DAL,DELTA AIR LINES INC,816297000.0000,15676770.0000,1.4500,3,45.3600,11,605,600
003851,03,20150508,DAL,DELTA AIR LINES INC,816297000.0000,9933008.0000,1.4500,3,46.1700,11,605,600
003851,03,20150511,DAL,DELTA AIR LINES INC,816297000.0000,12448450.0000,1.4500,3,46.8100,11,605,600
003851,03,20150512,DAL,DELTA AIR LINES INC,816297000.0000,7543276.0000,1.4500,3,46.1000,11,605,600
003851,03,20150513,DAL,DELTA AIR LINES INC,816297000.0000,16824610.0000,1.4500,3,46.7800,11,605,600
003851,03,20150514,DAL,DELTA AIR LINES INC,816297000.0000,8819394.0000,1.4500,3,47.4000,11,605,600
003851,03,20150515,DAL,DELTA AIR LINES INC,816297000.0000,9609820.0000,1.4500,3,47.0000,11,605,600
003851,03,20150518,DAL,DELTA AIR LINES INC,816297000.0000,7939371.0000,1.4500,3,47.3700,11,605,600
003851,03,20150519,DAL,DELTA AIR LINES INC,816297000.0000,12747330.0000,1.4500,3,46.2100,11,605,600
003851,03,20150520,DAL,DELTA AIR LINES INC,816297000.0000,37605730.0000,1.4500,3,43.6200,11,605,600
003851,03,20150521,DAL,DELTA AIR LINES INC,816297000.0000,16263100.0000,1.4500,3,43.7500,11,605,600
003851,03,20150522,DAL,DELTA AIR LINES INC,816297000.0000,10617810.0000,1.4500,3,43.1800,11,605,600
003851,03,20150526,DAL,DELTA AIR LINES INC,816297000.0000,18559850.0000,1.4500,3,41.8500,11,605,600
003851,03,20150527,DAL,DELTA AIR LINES INC,816297000.0000,12381120.0000,1.4500,3,42.5300,11,605,600
003851,03,20150528,DAL,DELTA AIR LINES INC,816297000.0000,10881650.0000,1.4500,3,42.2500,11,605,600
003851,03,20150529,DAL,DELTA AIR LINES INC,816297000.0000,12526590.0000,1.4500,3,42.9200,11,605,600
003851,03,20150601,DAL,DELTA AIR LINES INC,816297000.0000,17677490.0000,1.4500,3,44.3500,11,605,600
003851,03,20150602,DAL,DELTA AIR LINES INC,816297000.0000,18421300.0000,1.4500,3,43.2100,11,605,600
003851,03,20150603,DAL,DELTA AIR LINES INC,816297000.0000,9886278.0000,1.4500,3,43.2400,11,605,600
003851,03,20150604,DAL,DELTA AIR LINES INC,816297000.0000,13387900.0000,1.4500,3,42.9200,11,605,600
003851,03,20150605,DAL,DELTA AIR LINES INC,816297000.0000,9895914.0000,1.4500,3,42.9000,11,605,600
003851,03,20150608,DAL,DELTA AIR LINES INC,816297000.0000,18351550.0000,1.4500,3,40.7500,11,605,600
003851,03,20150609,DAL,DELTA AIR LINES INC,816297000.0000,29297260.0000,1.4500,3,40.7200,11,605,600
003851,03,20150610,DAL,DELTA AIR LINES INC,816297000.0000,11588440.0000,1.4500,3,41.0600,11,605,600
003851,03,20150611,DAL,DELTA AIR LINES INC,816297000.0000,9255433.0000,1.4500,3,40.8000,11,605,600
003851,03,20150612,DAL,DELTA AIR LINES INC,816297000.0000,7825383.0000,1.4500,3,41.1400,11,605,600
003851,03,20150615,DAL,DELTA AIR LINES INC,816297000.0000,9640385.0000,1.4500,3,40.7000,11,605,600
003851,03,20150616,DAL,DELTA AIR LINES INC,816297000.0000,8314690.0000,1.4500,3,40.5700,11,605,600
003851,03,20150617,DAL,DELTA AIR LINES INC,816297000.0000,7056923.0000,1.4500,3,40.8000,11,605,600
003851,03,20150618,DAL,DELTA AIR LINES INC,816297000.0000,7194011.0000,1.4500,3,41.3500,11,605,600
003851,03,20150619,DAL,DELTA AIR LINES INC,816297000.0000,11058730.0000,1.4500,3,41.9900,11,605,600
003851,03,20150622,DAL,DELTA AIR LINES INC,816297000.0000,10405050.0000,1.4500,3,42.9300,11,605,600
003851,03,20150623,DAL,DELTA AIR LINES INC,816297000.0000,7775664.0000,1.4500,3,43.1000,11,605,600
003851,03,20150624,DAL,DELTA AIR LINES INC,816297000.0000,7413113.0000,1.4500,3,42.6600,11,605,600
003851,03,20150625,DAL,DELTA AIR LINES INC,816297000.0000,6198266.0000,1.4500,3,42.6000,11,605,600
003851,03,20150626,DAL,DELTA AIR LINES INC,816297000.0000,15130770.0000,1.4500,3,42.3500,11,605,600
003851,03,20150629,DAL,DELTA AIR LINES INC,816297000.0000,7871286.0000,1.4500,3,41.1200,11,605,600
003851,03,20150630,DAL,DELTA AIR LINES INC,816297000.0000,10416260.0000,1.4500,3,41.0800,11,605,600
003851,03,20150701,DAL,DELTA AIR LINES INC,816297000.0000,30992780.0000,1.4500,3,40.2700,11,605,600
003851,03,20150702,DAL,DELTA AIR LINES INC,816297000.0000,11309200.0000,1.4500,3,40.0000,11,605,600
003851,03,20150706,DAL,DELTA AIR LINES INC,816297000.0000,9682572.0000,1.4500,3,40.4800,11,605,600
003851,03,20150707,DAL,DELTA AIR LINES INC,816297000.0000,9136180.0000,1.4500,3,41.1800,11,605,600
003851,03,20150708,DAL,DELTA AIR LINES INC,816297000.0000,8641332.0000,1.4500,3,40.1700,11,605,600
003851,03,20150709,DAL,DELTA AIR LINES INC,816297000.0000,8538278.0000,1.4500,3,40.5500,11,605,600
003851,03,20150710,DAL,DELTA AIR LINES INC,816297000.0000,13740040.0000,1.4500,3,42.4600,11,605,600
003851,03,20150713,DAL,DELTA AIR LINES INC,816297000.0000,10124070.0000,1.4500,3,43.3700,11,605,600
003851,03,20150714,DAL,DELTA AIR LINES INC,816297000.0000,13630560.0000,1.4500,3,43.6600,11,605,600
003851,03,20150715,DAL,DELTA AIR LINES INC,816297000.0000,23554980.0000,1.4500,3,43.9900,11,605,600
003851,03,20150716,DAL,DELTA AIR LINES INC,795398000.0000,12804390.0000,2.3400,6,44.4700,11,605,600
003851,03,20150717,DAL,DELTA AIR LINES INC,795398000.0000,9624607.0000,2.3400,6,44.9400,11,605,600
003851,03,20150720,DAL,DELTA AIR LINES INC,795398000.0000,7743638.0000,2.3400,6,44.0900,11,605,600
003851,03,20150721,DAL,DELTA AIR LINES INC,795398000.0000,6165852.0000,2.3400,6,44.6500,11,605,600
003851,03,20150722,DAL,DELTA AIR LINES INC,795398000.0000,8987084.0000,2.3400,6,45.2200,11,605,600
003851,03,20150723,DAL,DELTA AIR LINES INC,795398000.0000,11449750.0000,2.3400,6,45.1600,11,605,600
003851,03,20150724,DAL,DELTA AIR LINES INC,795398000.0000,8548429.0000,2.3400,6,44.1000,11,605,600
003851,03,20150727,DAL,DELTA AIR LINES INC,795398000.0000,7299528.0000,2.3400,6,43.9300,11,605,600
003851,03,20150728,DAL,DELTA AIR LINES INC,795398000.0000,7624628.0000,2.3400,6,44.9100,11,605,600
003851,03,20150729,DAL,DELTA AIR LINES INC,795398000.0000,10346540.0000,2.3400,6,44.1800,11,605,600
003851,03,20150730,DAL,DELTA AIR LINES INC,795398000.0000,5297788.0000,2.3400,6,44.0300,11,605,600
003851,03,20150731,DAL,DELTA AIR LINES INC,795398000.0000,5973591.0000,2.3400,6,44.3400,11,605,600
003851,03,20150803,DAL,DELTA AIR LINES INC,795398000.0000,12156710.0000,2.3400,6,45.7300,11,605,600
003851,03,20150804,DAL,DELTA AIR LINES INC,795398000.0000,11252050.0000,2.3400,6,46.3500,11,605,600
003851,03,20150805,DAL,DELTA AIR LINES INC,795398000.0000,5838369.0000,2.3400,6,46.3000,11,605,600
003851,03,20150806,DAL,DELTA AIR LINES INC,795398000.0000,6525871.0000,2.3400,6,46.0400,11,605,600
003851,03,20150807,DAL,DELTA AIR LINES INC,795398000.0000,6825284.0000,2.3400,6,46.3500,11,605,600
003851,03,20150810,DAL,DELTA AIR LINES INC,795398000.0000,6322570.0000,2.3400,6,46.3200,11,605,600
003851,03,20150811,DAL,DELTA AIR LINES INC,795398000.0000,9722038.0000,2.3400,6,47.1000,11,605,600
003851,03,20150812,DAL,DELTA AIR LINES INC,795398000.0000,11443210.0000,2.3400,6,46.6000,11,605,600
003851,03,20150813,DAL,DELTA AIR LINES INC,795398000.0000,9925437.0000,2.3400,6,47.4500,11,605,600
003851,03,20150814,DAL,DELTA AIR LINES INC,795398000.0000,6117309.0000,2.3400,6,47.6300,11,605,600
003851,03,20150817,DAL,DELTA AIR LINES INC,795398000.0000,8136623.0000,2.3400,6,47.9900,11,605,600
003851,03,20150818,DAL,DELTA AIR LINES INC,795398000.0000,8075908.0000,2.3400,6,47.3600,11,605,600
003851,03,20150819,DAL,DELTA AIR LINES INC,795398000.0000,9387407.0000,2.3400,6,47.0800,11,605,600
003851,03,20150820,DAL,DELTA AIR LINES INC,795398000.0000,9469692.0000,2.3400,6,45.7100,11,605,600
003851,03,20150821,DAL,DELTA AIR LINES INC,795398000.0000,14875480.0000,2.3400,6,43.6000,11,605,600
003851,03,20150824,DAL,DELTA AIR LINES INC,795398000.0000,15221530.0000,2.3400,6,42.1500,11,605,600
003851,03,20150825,DAL,DELTA AIR LINES INC,795398000.0000,10463910.0000,2.3400,6,41.3700,11,605,600
003851,03,20150826,DAL,DELTA AIR LINES INC,795398000.0000,14221370.0000,2.3400,6,43.7000,11,605,600
003851,03,20150827,DAL,DELTA AIR LINES INC,795398000.0000,12852050.0000,2.3400,6,43.8600,11,605,600
003851,03,20150828,DAL,DELTA AIR LINES INC,795398000.0000,9206945.0000,2.3400,6,43.9400,11,605,600
003851,03,20150831,DAL,DELTA AIR LINES INC,795398000.0000,8384190.0000,2.3400,6,43.7800,11,605,600
003851,03,20150901,DAL,DELTA AIR LINES INC,795398000.0000,11265060.0000,2.3400,6,43.7700,11,605,600
003851,03,20150902,DAL,DELTA AIR LINES INC,795398000.0000,15217180.0000,2.3400,6,45.9900,11,605,600
003851,03,20150903,DAL,DELTA AIR LINES INC,795398000.0000,10901430.0000,2.3400,6,45.0600,11,605,600
003851,03,20150904,DAL,DELTA AIR LINES INC,795398000.0000,8952935.0000,2.3400,6,45.4000,11,605,600
003851,03,20150908,DAL,DELTA AIR LINES INC,795398000.0000,8177546.0000,2.3400,6,46.5900,11,605,600
003851,03,20150909,DAL,DELTA AIR LINES INC,795398000.0000,9614006.0000,2.3400,6,46.0100,11,605,600
003851,03,20150910,DAL,DELTA AIR LINES INC,795398000.0000,8754662.0000,2.3400,6,46.4900,11,605,600
003851,03,20150911,DAL,DELTA AIR LINES INC,795398000.0000,7023957.0000,2.3400,6,46.9200,11,605,600
003851,03,20150914,DAL,DELTA AIR LINES INC,795398000.0000,5252876.0000,2.3400,6,46.8900,11,605,600
003851,03,20150915,DAL,DELTA AIR LINES INC,795398000.0000,8802870.0000,2.3400,6,46.8900,11,605,600
003851,03,20150916,DAL,DELTA AIR LINES INC,795398000.0000,7896136.0000,2.3400,6,47.0900,11,605,600
003851,03,20150917,DAL,DELTA AIR LINES INC,795398000.0000,11090550.0000,2.3400,6,47.4900,11,605,600
003851,03,20150918,DAL,DELTA AIR LINES INC,795398000.0000,11862950.0000,2.3400,6,46.6700,11,605,600
003851,03,20150921,DAL,DELTA AIR LINES INC,795398000.0000,7670337.0000,2.3400,6,47.2500,11,605,600
003851,03,20150922,DAL,DELTA AIR LINES INC,795398000.0000,8317509.0000,2.3400,6,46.4600,11,605,600
003851,03,20150923,DAL,DELTA AIR LINES INC,795398000.0000,4872451.0000,2.3400,6,46.5900,11,605,600
003851,03,20150924,DAL,DELTA AIR LINES INC,795398000.0000,8860183.0000,2.3400,6,45.9100,11,605,600
003851,03,20150925,DAL,DELTA AIR LINES INC,795398000.0000,6881529.0000,2.3400,6,46.0400,11,605,600
003851,03,20150928,DAL,DELTA AIR LINES INC,795398000.0000,7367332.0000,2.3400,6,44.6600,11,605,600
003851,03,20150929,DAL,DELTA AIR LINES INC,795398000.0000,7508681.0000,2.3400,6,44.0400,11,605,600
003851,03,20150930,DAL,DELTA AIR LINES INC,795398000.0000,9525738.0000,2.3400,6,44.8700,11,605,600
003851,03,20151001,DAL,DELTA AIR LINES INC,795398000.0000,8096269.0000,2.3400,6,45.4100,11,605,600
003851,03,20151002,DAL,DELTA AIR LINES INC,795398000.0000,10911530.0000,2.3400,6,44.8700,11,605,600
003851,03,20151005,DAL,DELTA AIR LINES INC,795398000.0000,8629057.0000,2.3400,6,46.9600,11,605,600
003851,03,20151006,DAL,DELTA AIR LINES INC,795398000.0000,9079641.0000,2.3400,6,45.0900,11,605,600
003851,03,20151007,DAL,DELTA AIR LINES INC,795398000.0000,11749430.0000,2.3400,6,45.9900,11,605,600
003851,03,20151008,DAL,DELTA AIR LINES INC,795398000.0000,8903912.0000,2.3400,6,45.9600,11,605,600
003851,03,20151009,DAL,DELTA AIR LINES INC,795398000.0000,10705990.0000,2.3400,6,47.2100,11,605,600
003851,03,20151012,DAL,DELTA AIR LINES INC,795398000.0000,10627960.0000,2.3400,6,48.5000,11,605,600
003851,03,20151013,DAL,DELTA AIR LINES INC,795398000.0000,13782120.0000,2.3400,6,47.7300,11,605,600
003851,03,20151014,DAL,DELTA AIR LINES INC,795398000.0000,15050200.0000,3.5800,9,48.5900,11,605,600
003851,03,20151015,DAL,DELTA AIR LINES INC,786474000.0000,8422106.0000,3.5800,9,48.9300,11,605,600
003851,03,20151016,DAL,DELTA AIR LINES INC,786474000.0000,14239090.0000,3.5800,9,49.1200,11,605,600
003851,03,20151019,DAL,DELTA AIR LINES INC,786474000.0000,11036350.0000,3.5800,9,50.2700,11,605,600
003851,03,20151020,DAL,DELTA AIR LINES INC,786474000.0000,8745223.0000,3.5800,9,50.1500,11,605,600
003851,03,20151021,DAL,DELTA AIR LINES INC,786474000.0000,7647334.0000,3.5800,9,49.4400,11,605,600
003851,03,20151022,DAL,DELTA AIR LINES INC,786474000.0000,9520223.0000,3.5800,9,50.8100,11,605,600
003851,03,20151023,DAL,DELTA AIR LINES INC,786474000.0000,11458620.0000,3.5800,9,51.0000,11,605,600
003851,03,20151026,DAL,DELTA AIR LINES INC,786474000.0000,5268449.0000,3.5800,9,51.3200,11,605,600
003851,03,20151027,DAL,DELTA AIR LINES INC,786474000.0000,7909258.0000,3.5800,9,50.8700,11,605,600
003851,03,20151028,DAL,DELTA AIR LINES INC,786474000.0000,7431759.0000,3.5800,9,50.1400,11,605,600
003851,03,20151029,DAL,DELTA AIR LINES INC,786474000.0000,5631782.0000,3.5800,9,50.5000,11,605,600
003851,03,20151030,DAL,DELTA AIR LINES INC,786474000.0000,7052363.0000,3.5800,9,50.8400,11,605,600
003851,03,20151102,DAL,DELTA AIR LINES INC,786474000.0000,8548127.0000,3.5800,9,50.7000,11,605,600
003851,03,20151103,DAL,DELTA AIR LINES INC,786474000.0000,10988030.0000,3.5800,9,51.0000,11,605,600
003851,03,20151104,DAL,DELTA AIR LINES INC,786474000.0000,7350719.0000,3.5800,9,50.6600,11,605,600
003851,03,20151105,DAL,DELTA AIR LINES INC,786474000.0000,5735492.0000,3.5800,9,50.5400,11,605,600
003851,03,20151106,DAL,DELTA AIR LINES INC,786474000.0000,6374327.0000,3.5800,9,51.2000,11,605,600
003851,03,20151109,DAL,DELTA AIR LINES INC,786474000.0000,5558697.0000,3.5800,9,50.6300,11,605,600
003851,03,20151110,DAL,DELTA AIR LINES INC,786474000.0000,7345627.0000,3.5800,9,50.3000,11,605,600
003851,03,20151111,DAL,DELTA AIR LINES INC,786474000.0000,6118972.0000,3.5800,9,49.9800,11,605,600
003851,03,20151112,DAL,DELTA AIR LINES INC,786474000.0000,9195925.0000,3.5800,9,49.9800,11,605,600
003851,03,20151113,DAL,DELTA AIR LINES INC,786474000.0000,9178325.0000,3.5800,9,48.9900,11,605,600
003851,03,20151116,DAL,DELTA AIR LINES INC,786474000.0000,12338550.0000,3.5800,9,47.9300,11,605,600
003851,03,20151117,DAL,DELTA AIR LINES INC,786474000.0000,10415840.0000,3.5800,9,47.7700,11,605,600
003851,03,20151118,DAL,DELTA AIR LINES INC,786474000.0000,10951400.0000,3.5800,9,47.7500,11,605,600
003851,03,20151119,DAL,DELTA AIR LINES INC,786474000.0000,7855119.0000,3.5800,9,48.5100,11,605,600
003851,03,20151120,DAL,DELTA AIR LINES INC,786474000.0000,6878326.0000,3.5800,9,48.7600,11,605,600
003851,03,20151123,DAL,DELTA AIR LINES INC,786474000.0000,6258350.0000,3.5800,9,48.7400,11,605,600
003851,03,20151124,DAL,DELTA AIR LINES INC,786474000.0000,11108040.0000,3.5800,9,47.2400,11,605,600
003851,03,20151125,DAL,DELTA AIR LINES INC,786474000.0000,7731380.0000,3.5800,9,46.8700,11,605,600
003851,03,20151127,DAL,DELTA AIR LINES INC,786474000.0000,2597683.0000,3.5800,9,47.1400,11,605,600
003851,03,20151130,DAL,DELTA AIR LINES INC,786474000.0000,8531539.0000,3.5800,9,46.4600,11,605,600
003851,03,20151201,DAL,DELTA AIR LINES INC,786474000.0000,6334516.0000,3.5800,9,47.6700,11,605,600
003851,03,20151202,DAL,DELTA AIR LINES INC,786474000.0000,12807690.0000,3.5800,9,48.3300,11,605,600
003851,03,20151203,DAL,DELTA AIR LINES INC,786474000.0000,11634170.0000,3.5800,9,48.2200,11,605,600
003851,03,20151204,DAL,DELTA AIR LINES INC,786474000.0000,12775550.0000,3.5800,9,49.7800,11,605,600
003851,03,20151207,DAL,DELTA AIR LINES INC,786474000.0000,13815920.0000,3.5800,9,51.7800,11,605,600
003851,03,20151208,DAL,DELTA AIR LINES INC,786474000.0000,13467880.0000,3.5800,9,50.2700,11,605,600
003851,03,20151209,DAL,DELTA AIR LINES INC,786474000.0000,8144505.0000,3.5800,9,49.5100,11,605,600
003851,03,20151210,DAL,DELTA AIR LINES INC,786474000.0000,10088450.0000,3.5800,9,51.2800,11,605,600
003851,03,20151211,DAL,DELTA AIR LINES INC,786474000.0000,8639216.0000,3.5800,9,49.2800,11,605,600
003851,03,20151214,DAL,DELTA AIR LINES INC,786474000.0000,9995182.0000,3.5800,9,50.1800,11,605,600
003851,03,20151215,DAL,DELTA AIR LINES INC,786474000.0000,8079861.0000,3.5800,9,51.1500,11,605,600
003851,03,20151216,DAL,DELTA AIR LINES INC,786474000.0000,9158690.0000,3.5800,9,52.1200,11,605,600
003851,03,20151217,DAL,DELTA AIR LINES INC,786474000.0000,10024840.0000,3.5800,9,51.0300,11,605,600
003851,03,20151218,DAL,DELTA AIR LINES INC,786474000.0000,15710790.0000,3.5800,9,49.9600,11,605,600
003851,03,20151221,DAL,DELTA AIR LINES INC,786474000.0000,8807192.0000,3.5800,9,51.4600,11,605,600
003851,03,20151222,DAL,DELTA AIR LINES INC,786474000.0000,6745568.0000,3.5800,9,51.7500,11,605,600
003851,03,20151223,DAL,DELTA AIR LINES INC,786474000.0000,5842230.0000,3.5800,9,51.7400,11,605,600
003851,03,20151224,DAL,DELTA AIR LINES INC,786474000.0000,3834156.0000,3.5800,9,52.2600,11,605,600
003851,03,20151228,DAL,DELTA AIR LINES INC,786474000.0000,5295286.0000,3.5800,9,51.9500,11,605,600
003851,03,20151229,DAL,DELTA AIR LINES INC,786474000.0000,4297949.0000,3.5800,9,52.1700,11,605,600
003851,03,20151230,DAL,DELTA AIR LINES INC,786474000.0000,5060130.0000,3.5800,9,51.1700,11,605,600
003851,03,20151231,DAL,DELTA AIR LINES INC,786474000.0000,5911092.0000,3.5800,9,50.6900,11,605,600
003851,03,20160104,DAL,DELTA AIR LINES INC,786474000.0000,12322050.0000,3.5800,9,48.6600,11,605,600
003851,03,20160105,DAL,DELTA AIR LINES INC,786474000.0000,14556390.0000,3.5800,9,48.5700,11,605,600
003851,03,20160106,DAL,DELTA AIR LINES INC,786474000.0000,10374840.0000,3.5800,9,48.9300,11,605,600
003851,03,20160107,DAL,DELTA AIR LINES INC,786474000.0000,11277430.0000,3.5800,9,47.0000,11,605,600
003851,03,20160108,DAL,DELTA AIR LINES INC,786474000.0000,10848950.0000,3.5800,9,46.6100,11,605,600
003851,03,20160111,DAL,DELTA AIR LINES INC,786474000.0000,12094210.0000,3.5800,9,46.7400,11,605,600
003851,03,20160112,DAL,DELTA AIR LINES INC,786474000.0000,12163210.0000,3.5800,9,46.9600,11,605,600
003851,03,20160113,DAL,DELTA AIR LINES INC,786474000.0000,10963400.0000,3.5800,9,44.9400,11,605,600
003851,03,20160114,DAL,DELTA AIR LINES INC,786474000.0000,11554820.0000,3.5800,9,45.3400,11,605,600
003851,03,20160115,DAL,DELTA AIR LINES INC,786474000.0000,16380280.0000,3.5800,9,44.5000,11,605,600
003851,03,20160119,DAL,DELTA AIR LINES INC,786474000.0000,16011520.0000,3.5800,9,45.9600,11,605,600
003851,03,20160120,DAL,DELTA AIR LINES INC,786474000.0000,21920600.0000,5.6800,12,45.6900,11,605,600
003851,03,20160121,DAL,DELTA AIR LINES INC,786474000.0000,12816730.0000,5.6800,12,46.5200,11,605,600
003851,03,20160122,DAL,DELTA AIR LINES INC,786474000.0000,9419539.0000,5.6800,12,46.7600,11,605,600
003851,03,20160125,DAL,DELTA AIR LINES INC,786474000.0000,8602523.0000,5.6800,12,45.9400,11,605,600
003851,03,20160126,DAL,DELTA AIR LINES INC,786474000.0000,8685656.0000,5.6800,12,46.1100,11,605,600
003851,03,20160127,DAL,DELTA AIR LINES INC,786474000.0000,10660660.0000,5.6800,12,44.7200,11,605,600
003851,03,20160128,DAL,DELTA AIR LINES INC,786474000.0000,13995550.0000,5.6800,12,43.2000,11,605,600
003851,03,20160129,DAL,DELTA AIR LINES INC,786474000.0000,12819570.0000,5.6800,12,44.2900,11,605,600
003851,03,20160201,DAL,DELTA AIR LINES INC,786474000.0000,8566326.0000,5.6800,12,45.2100,11,605,600
003851,03,20160202,DAL,DELTA AIR LINES INC,786474000.0000,8991440.0000,5.6800,12,43.6100,11,605,600
003851,03,20160203,DAL,DELTA AIR LINES INC,786474000.0000,10048640.0000,5.6800,12,43.8000,11,605,600
003851,03,20160204,DAL,DELTA AIR LINES INC,786474000.0000,9443399.0000,5.6800,12,44.0400,11,605,600
003851,03,20160205,DAL,DELTA AIR LINES INC,786474000.0000,14204880.0000,5.6800,12,42.0100,11,605,600
003851,03,20160208,DAL,DELTA AIR LINES INC,778509000.0000,15450600.0000,5.6800,12,40.7700,11,605,600
