date,allEmployeesChemicals_CHEM,capacityUtilization_CHEM,industrialCapacityChem_CHEM,industrialProdChem_CHEM,industrialProductionChemProd_CHEM,pPIChemicalManufac_CHEM,pPIPaintMaterialsChem_CHEM,ratioManufacturersInvtoShipChem_CHEM,valueManufacturersShipmentsChem_CHEM,cPIFuelOil_OIL,capUtilizationOilGasExtraction_OIL,employeesOilGasExtraction_OIL,globalBrentCrude_OIL,globalWTICrude_OIL,industrialProdCrudeOil_OIL,industrialProdDrilling_OIL,industrialProdMachinery_OIL,industrialProdOilGasExtraction_OIL,pPIDrillingOilGas_OIL,pPIOilGasExtraction_OIL,pPIOilGasMachinery_OIL,pPIPipelineTransCrudeOil_OIL,wTISpotPriceFOB_OIL,airRevenueFreightMail_AIR,airTransportation_AIR,cPIAirlineFares_AIR,pPAirlinePassengerServices_AIR,pPCarRental_AIR,pPFlightBookings_AIR,pPScheduledPassenger_AIR,uS_Jet_Fuel_Spot_Price_AIR,airlineGT_AIR,advanceRetailSales_ECON,consumerOpinionSurvey_ECON,consumerPriceIndex_ECON,consumerSentiment_ECON,interbankRates90day_ECON,leadingIndicatorsOECD_ECON,moneyStockM2_ECON,permit_ECON,realDisposableInc_ECON,uS10YearBondYield_ECON,unemploymentRate_ECON,allEmployeesFinanceInsurance_OTHERS,exportPriceIndPharma_OTHERS,industrialProdPharma_OTHERS,personalConsumptionExpendituresFinServInsurance_OTHERS,producerPriceIndexPharma_OTHERS,epsfxq_JBHT_OTHERS_FUNDAM,revtq_JBHT_OTHERS_FUNDAM,epsfxq_ODFL_OTHERS_FUNDAM,revtq_ODFL_OTHERS_FUNDAM,epsfxq_RE_OTHERS_FUNDAM,revtq_RE_OTHERS_FUNDAM,market_TARGET_RELATIVE,specialty_TARGET_RELATIVE,non-specialty_TARGET_RELATIVE,upstream_TARGET_RELATIVE,midstream_TARGET_RELATIVE,downstream_TARGET_RELATIVE,integrated_TARGET_RELATIVE,services_TARGET_RELATIVE,legacy_TARGET_RELATIVE
2016-09-30,813.1,71.905,130.39819999999997,93.76299999999999,90.60626666666667,267.8666666666666,232.79999999999998,1.3933333333333333,60154.0,229.49633333333335,92.28043333333333,164.03333333333333,45.801312190225225,44.93610264132004,133.4836,41.3865,39.65103333333333,126.92093333333332,312.5,128.29999999999998,265.59999999999997,332.73333333333335,44.85187499999999,3095097.6666666665,480.56666666666666,280.5566666666667,108.83333333333333,149.83333333333334,89.8,269.2333333333333,1.2938923076923077,23.333333333333332,405144.6666666667,100.40378412094066,240.59133333333332,90.33333333333333,0.7000000000000001,99.22002442567866,12952.576923076924,1225.6666666666667,13615.066666666668,1.5629753086419755,4.8999999999999995,6163.833333333333,110.43333333333332,90.64876666666667,120.671,457.8333333333333,0.97,1690.659,1.03,782.611,7.06,1493.379,1.0,-0.029723871895281827,-1.1577038607982073,1.0017051896691496,5.252434759440055,-0.6117035394224072,0.1145874521679428,1.004114755792407,-1.3216260878118409
2016-12-31,813.1333333333333,72.601,130.67213333333333,94.86946666666667,91.18973333333334,269.0333333333333,235.0,1.3966666666666665,60461.666666666664,239.045,92.55056666666667,156.23333333333335,50.078217893217904,49.174018759018765,134.6613,48.01933333333333,40.245733333333334,127.22233333333332,302.40000000000003,142.4,265.5333333333333,331.6333333333333,49.13555555555556,3205449.3333333335,482.2666666666667,276.565,108.56666666666668,138.13333333333333,97.86666666666667,268.46666666666664,1.4329687500000001,21.666666666666668,408985.3333333333,100.75787477245068,242.11533333333333,93.06666666666666,0.7666666666666666,99.5497278208885,13147.615384615385,1261.3333333333333,13696.733333333332,2.1297236842105263,4.766666666666667,6192.433333333334,109.60000000000001,92.21706666666667,121.807,459.6666666666667,1.05,1721.062,0.83,745.738,9.08,1609.235,1.0,0.473825927426093,12.833202875150958,14.873386863161127,10.486575688118192,23.09213469847058,2.904146171384079,13.645061557176097,49.28047009175569
2017-03-31,817.0333333333334,72.4702,130.97990000000001,94.92133333333334,89.61149999999999,274.6,231.16666666666666,1.3866666666666665,61476.333333333336,250.2733333333333,94.19756666666666,147.4,54.1181627140975,51.84860935441373,138.05613333333335,58.3543,43.36773333333334,129.97006666666667,312.6,153.86666666666667,265.3666666666667,331.43333333333334,51.62129032258064,3235713.0,487.2,282.64033333333333,111.5,137.66666666666666,92.83333333333333,275.73333333333335,1.4978225806451615,28.333333333333332,415191.0,101.213772800586,243.822,97.23333333333335,0.9166666666666666,99.84557091124206,13332.092307692306,1284.6666666666667,13860.966666666667,2.4449736842105265,4.566666666666667,6235.0,105.3,90.25113333333331,121.98899999999999,473.90000000000003,0.92,1629.158,0.8,754.096,7.07,1473.78,1.0,1.434084052214152,2.3081578239091596,-0.0035789601212261176,0.2896500733655463,0.6011052968876524,-0.2918116115312563,-0.7084772825218085,1.9871850570439111
2017-06-30,821.9333333333334,73.7277,131.2312,96.75393333333334,90.4498,277.1333333333333,241.29999999999998,1.39,61589.0,247.18200000000002,95.15903333333334,143.9,50.27630500658763,48.298430830039536,140.9954,67.98996666666666,46.20023333333334,132.52873333333332,323.96666666666664,143.1,265.43333333333334,326.5,48.10380952380951,3373568.6666666665,489.93333333333334,278.628,111.96666666666665,137.1,94.63333333333333,276.93333333333334,1.3990317460317467,28.0,416439.6666666667,101.06967597943766,244.05433333333335,96.36666666666667,1.08,99.9311998419741,13515.838461538464,1254.3333333333333,13953.4,2.257144736842105,4.366666666666667,6255.066666666667,106.40000000000002,91.49723333333333,124.24600000000001,476.1000000000001,0.88,1726.915,1.19,839.912,5.95,1510.551,1.0,0.9020228739974591,-1.0512452878586145,-2.7385453275998812,-1.7028457979609104,-0.4779299916593693,-1.2303724442381836,-4.5228333985007,0.9746947835448903
2017-09-30,825.1666666666666,72.8677,131.3546,95.71486666666668,91.73316666666666,277.3333333333333,242.6,1.3866666666666667,61771.333333333336,250.2673333333333,95.7223,142.5666666666667,51.74080745341613,48.137246376811596,144.52656666666667,68.5145,47.30956666666666,135.46370000000002,327.3333333333333,141.36666666666667,265.06666666666666,327.2,48.181774193548385,3510126.0,492.4666666666667,272.25233333333335,108.86666666666667,159.86666666666667,84.46666666666665,268.8,1.592145161290323,24.0,421180.6666666667,101.03951423186834,245.359,95.09999999999998,1.24,100.08282407605499,13659.853846153845,1277.0,14034.566666666666,2.241205128205128,4.3,6276.100000000001,107.73333333333335,91.5097,125.37700000000001,479.23333333333335,0.91,1843.335,1.24,872.987,-15.73,1702.156,1.0,0.331483328927788,1.3892470445820941,-2.035660451342673,2.0333626011878003,2.1760104565642737,-0.3298174839506709,-3.678054533768856,-0.8059834151639103
2017-12-31,831.4,75.3392,131.32416666666668,98.93856666666666,93.08036666666668,281.3,246.0,1.366666666666667,63543.333333333336,269.65299999999996,98.20936666666667,141.20000000000002,61.4683621933622,55.412460317460365,151.94706666666667,65.86076666666666,48.033633333333334,142.22853333333333,330.3666666666666,156.5,265.8333333333333,326.56666666666666,55.26587301587303,3572908.6666666665,496.5,269.47333333333336,110.5,154.29999999999998,93.96666666666665,273.16666666666663,1.7428124999999994,22.333333333333332,431362.3333333333,101.25680702151301,247.25,98.36666666666667,1.3733333333333333,100.36238560827566,13794.399999999998,1326.0,14162.433333333334,2.3708571428571426,4.133333333333334,6275.566666666666,107.89999999999999,93.7194,128.059,483.73333333333335,3.48,1990.16,2.39,891.117,13.87,1838.015,1.0,0.2693680908436813,1.931893784649095,2.024095256934953,-0.9528994755187504,2.8977835096570765,1.0424240818341926,-0.07514092933205486,0.2090791309770056
2018-03-31,830.6999999999999,75.0138,131.16986666666665,98.39529999999998,93.2658,286.56666666666666,254.53333333333333,1.36,64293.333333333336,288.00433333333336,97.87746666666668,141.66666666666669,66.95132542819495,62.85610671936757,156.65149999999997,70.44733333333333,48.77996666666667,145.91443333333333,328.23333333333335,166.33333333333334,267.40000000000003,326.2,62.905737704918025,3656644.6666666665,497.9666666666667,266.82666666666665,110.76666666666667,144.33333333333334,96.60000000000001,273.56666666666666,1.8861129032258066,24.0,434541.0,101.36164691667233,249.23466666666664,98.93333333333334,1.83,100.63581622914067,13892.846153846152,1376.3333333333333,14400.299999999997,2.7571733333333337,4.066666666666666,6295.966666666666,109.56666666666666,93.83050000000001,129.78,493.7666666666667,1.07,1948.245,1.33,925.02,5.11,1721.776,1.0,0.13219486281853066,0.742161525066566,1.3146699065921637,0.332428691861079,1.6353006013530524,-0.2744630339177998,1.552294232941936,0.9306607664026879
2018-06-30,832.6999999999999,76.5495,130.9594,100.24860000000001,93.12413333333335,289.7,257.06666666666666,1.3633333333333335,64897.666666666664,291.1803333333333,98.18663333333335,142.96666666666667,74.4886680469289,67.9119806763285,163.25116666666668,77.1503,51.89933333333334,151.25003333333333,331.7,170.1,267.43333333333334,320.99999999999994,68.06546875000001,3656520.3333333335,499.8333333333333,261.04066666666665,113.96666666666665,143.46666666666667,94.86666666666667,282.3666666666667,2.088707692307693,25.0,439856.3333333333,101.35617004405434,250.59099999999998,98.33333333333333,2.1833333333333336,100.70057933340333,14045.684615384615,1334.3333333333333,14495.933333333334,2.921415584415584,3.9333333333333336,6323.633333333334,110.06666666666666,94.81053333333334,131.395,493.8,1.37,2139.027,1.99,1033.498,1.6,1866.303,1.0,3.5179675195686144,-1.3265524173686016,-7.008795987769892,1.4568020535622335,-13.078769451859626,-1.490924827978454,-0.9502857415107542,6.300645281073281
2018-09-30,836.3000000000001,77.4309,130.79306666666665,101.27433333333333,93.75723333333333,291.6666666666667,257.2666666666667,1.366666666666667,65683.0,298.47566666666665,100.73426666666666,142.20000000000002,75.4754743083004,69.72185309617917,174.26556666666667,77.0974,52.97883333333334,160.4167666666667,330.8666666666666,180.0666666666667,268.3,334.1333333333333,69.68730158730159,3682120.6666666665,502.3666666666666,266.9633333333333,112.66666666666667,164.9,93.76666666666667,278.93333333333334,2.1324285714285707,24.0,442596.0,101.29519865578199,251.88266666666667,98.06666666666668,2.1999999999999997,100.557234915344,14186.100000000002,1290.3333333333333,14613.266666666668,2.921538461538461,3.766666666666667,6347.900000000001,109.36666666666667,95.3036,132.969,497.3333333333333,1.19,2209.76,2.12,1058.233,4.84,1898.121,1.0,0.6785491565971612,0.851764151212936,0.7807926312498187,1.7164621219110592,0.5338932834751199,0.1801604931599861,-1.3068063557499576,1.0118030456662852
2018-12-31,842.1333333333333,77.8814,130.7526,101.83196666666667,94.22686666666668,292.7,255.26666666666665,1.366666666666667,66485.66666666667,294.538,100.94456666666667,141.5,67.36929355668487,58.65142323859717,180.46963333333335,78.54413333333333,53.4024,165.69553333333334,338.46666666666664,175.86666666666665,268.96666666666664,338.2,59.96557377049181,3636211.3333333335,505.5333333333333,265.2846666666667,116.83333333333333,150.13333333333333,94.73333333333335,290.6,1.9934098360655734,21.333333333333332,445207.6666666667,101.210677651695,252.69733333333332,98.13333333333333,2.5399999999999996,100.11303351100099,14275.914285714287,1318.0,14715.166666666666,3.0349870129870133,3.8000000000000003,6376.866666666666,109.03333333333332,97.00186666666667,133.938,499.59999999999997,0.81,2317.842,1.95,1026.944,-9.5,1785.089,1.0,1.989353195250968,1.084472510598647,2.0058844790939454,1.6695105339905811,3.5555108606453065,0.8430464715543511,4.10087100955514,0.6197015093334286
2019-03-31,847.5666666666666,77.4778,130.88476666666668,101.40660000000001,94.31353333333334,293.46666666666664,255.4333333333333,1.366666666666667,66510.0,279.3036666666667,99.0456,143.29999999999998,63.2725203588682,54.83240027605243,180.0533,78.3609,55.23933333333333,167.05033333333333,340.3,150.70000000000002,271.1666666666667,337.6666666666667,54.82311475409836,3663301.0,513.1999999999999,259.6933333333333,116.39999999999999,143.9333333333333,94.53333333333335,288.7,1.8680317460317466,24.0,446135.0,100.97532227712935,253.27533333333335,94.46666666666665,2.52,99.58772971830227,14464.79166666667,1297.0,14878.1,2.6503466666666657,3.8666666666666667,6393.466666666667,109.76666666666667,96.24016666666667,132.76,510.73333333333335,1.09,2089.627,1.64,990.782,8.54,1951.786,1.0,-0.9384095890504818,-4.759118698522898,-6.500508297097986,7.848219760680943,-6.435016586104868,-1.0473033290234643,-12.365168595367528,-5.034167806903691
2019-06-30,848.6666666666666,76.1701,131.15223333333333,99.89850000000001,92.2984,292.6,258.7333333333333,1.36,66640.0,283.8806666666666,99.15253333333334,147.83333333333334,68.33977997364953,59.76212911725957,186.37543333333335,75.22243333333334,54.39606666666666,171.2351666666667,339.8333333333333,140.00000000000003,272.1666666666667,335.90000000000003,59.880158730158726,3661358.0,515.7,261.4386666666667,118.66666666666667,145.9,95.89999999999999,294.9,1.9259846153846154,23.333333333333332,453971.0,101.31267126360933,255.17066666666668,98.46666666666665,2.4033333333333333,99.21603351057998,14645.461538461539,1273.6666666666667,14934.300000000001,2.3329866666666668,3.6333333333333333,6411.900000000001,111.06666666666666,95.0696,134.759,510.9333333333334,1.23,2261.647,2.16,1060.666,8.28,1966.237,1.0,1.053728617678422,-0.7968362055857345,-0.6796230053791398,0.9920194842879662,-1.3096132133451859,0.3841918126332235,-1.4440827807982546,0.5479181543190138
2019-09-30,850.2999999999998,76.5458,131.4895,100.64979999999998,94.2684,291.5,265.8,1.3500000000000003,67229.0,278.34233333333333,98.35396666666666,152.16666666666669,61.8590909090909,56.40164313946923,188.40093333333334,69.50026666666668,52.18616666666667,173.55083333333332,335.46666666666664,128.86666666666667,272.3,347.26666666666665,56.336349206349205,3616292.0,518.1666666666666,271.173,117.0,161.86666666666667,99.5,290.90000000000003,1.8631969696969697,22.666666666666668,460019.3333333333,100.86123476510068,256.3246666666667,93.8,2.1033333333333335,98.94650720464357,14932.307142857144,1377.6666666666667,15011.9,1.7977179487179489,3.6333333333333333,6437.7,112.2,96.21393333333333,136.097,512.7333333333333,1.1,2363.66,2.05,1048.457,2.56,1998.762,1.0,13.928445452190006,-4.896614432804033,-5.266168944696458,-0.3256157574132181,1.1240461372567583,-1.3842737060235817,-3.7495229393917375,0.7410339925038184
2019-12-31,852.6333333333333,75.4327,131.82629999999997,99.43993333333333,92.47953333333334,290.7,266.93333333333334,1.3366666666666667,67749.0,281.4936666666667,99.36113333333334,156.5666666666667,62.65627705627707,56.98244463266203,194.47770000000003,61.16143333333333,50.54396666666667,179.08086666666668,332.5,133.96666666666667,270.0,347.3,54.140799999999984,3584794.0,521.0666666666667,269.79866666666663,118.86666666666667,146.06666666666666,97.96666666666665,296.1333333333333,1.8396000000000001,23.0,462052.6666666667,101.15497962436034,257.83233333333334,97.2,1.8033333333333335,98.96153397442819,15243.199999999999,1451.6666666666667,15073.900000000001,1.702851851851852,3.533333333333333,6457.333333333333,112.03333333333335,95.4171,136.56799999999998,511.5,1.35,2450.324,1.8,1009.206,5.32,2214.086,1.0,0.7234849093324908,0.5600164395782306,-1.4959579118361723,-0.6999154227119577,3.5903235988817843,-0.8337258406533752,-0.7309819056835761,0.06535500523859404
