Date,Price
"Nov 01, 2019",1.74
"Oct 31, 2019",1.688
"Oct 30, 2019",1.775
"Oct 29, 2019",1.837
"Oct 28, 2019",1.845
"Oct 27, 2019",1.805
"Oct 25, 2019",1.8
"Oct 24, 2019",1.771
"Oct 23, 2019",1.768
"Oct 22, 2019",1.768
"Oct 21, 2019",1.803
"Oct 20, 2019",1.74
"Oct 18, 2019",1.754
"Oct 17, 2019",1.75
"Oct 16, 2019",1.745
"Oct 15, 2019",1.771
"Oct 14, 2019",1.715
"Oct 11, 2019",1.734
"Oct 10, 2019",1.67
"Oct 09, 2019",1.587
"Oct 08, 2019",1.532
"Oct 07, 2019",1.565
"Oct 06, 2019",1.515
"Oct 04, 2019",1.529
"Oct 03, 2019",1.534
"Oct 02, 2019",1.601
"Oct 01, 2019",1.635
"Sep 30, 2019",1.668
"Sep 29, 2019",1.684
"Sep 27, 2019",1.687
"Sep 26, 2019",1.697
"Sep 25, 2019",1.737
"Sep 24, 2019",1.652
"Sep 23, 2019",1.723
"Sep 22, 2019",1.722
"Sep 20, 2019",1.722
"Sep 19, 2019",1.787
"Sep 18, 2019",1.8
"Sep 17, 2019",1.81
"Sep 16, 2019",1.843
"Sep 15, 2019",1.901
"Sep 13, 2019",1.901
"Sep 12, 2019",1.778
"Sep 11, 2019",1.746
"Sep 10, 2019",1.744
"Sep 09, 2019",1.647
"Sep 08, 2019",1.56
"Sep 06, 2019",1.56
"Sep 05, 2019",1.565
"Sep 04, 2019",1.471
"Sep 03, 2019",1.462
"Sep 02, 2019",1.506
"Aug 30, 2019",1.499
"Aug 29, 2019",1.496
"Aug 28, 2019",1.468
"Aug 27, 2019",1.474
"Aug 26, 2019",1.538
"Aug 25, 2019",1.476
"Aug 23, 2019",1.533
"Aug 22, 2019",1.613
"Aug 21, 2019",1.591
"Aug 20, 2019",1.552
"Aug 19, 2019",1.608
"Aug 18, 2019",1.574
"Aug 16, 2019",1.562
"Aug 15, 2019",1.502
"Aug 14, 2019",1.583
"Aug 13, 2019",1.702
"Aug 12, 2019",1.64
"Aug 11, 2019",1.745
"Aug 09, 2019",1.745
"Aug 08, 2019",1.719
"Aug 07, 2019",1.721
"Aug 06, 2019",1.716
"Aug 05, 2019",1.718
"Aug 04, 2019",1.85
"Aug 02, 2019",1.843
"Aug 01, 2019",1.902
"Jul 31, 2019",2.007
"Jul 30, 2019",2.06
"Jul 29, 2019",2.063
"Jul 28, 2019",2.069
"Jul 26, 2019",2.074
"Jul 25, 2019",2.083
"Jul 24, 2019",2.05
"Jul 23, 2019",2.078
"Jul 22, 2019",2.05
"Jul 21, 2019",2.059
"Jul 19, 2019",2.057
"Jul 18, 2019",2.026
"Jul 17, 2019",2.043
"Jul 16, 2019",2.106
"Jul 15, 2019",2.09
"Jul 14, 2019",2.124
"Jul 12, 2019",2.124
"Jul 11, 2019",2.143
"Jul 10, 2019",2.061
"Jul 09, 2019",2.072
"Jul 08, 2019",2.048
"Jul 07, 2019",2.043
"Jul 05, 2019",2.039
"Jul 04, 2019",1.948
"Jul 03, 2019",1.953
"Jul 02, 2019",1.976
"Jul 01, 2019",2.033
"Jun 30, 2019",2.045
"Jun 28, 2019",2.007
"Jun 27, 2019",2.014
"Jun 26, 2019",2.05
"Jun 25, 2019",1.988
"Jun 24, 2019",2.018
"Jun 23, 2019",2.059
"Jun 21, 2019",2.059
"Jun 20, 2019",2.023
"Jun 19, 2019",2.029
"Jun 18, 2019",2.058
"Jun 17, 2019",2.091
"Jun 16, 2019",2.092
"Jun 14, 2019",2.084
"Jun 13, 2019",2.093
"Jun 12, 2019",2.122
"Jun 11, 2019",2.145
"Jun 10, 2019",2.15
"Jun 09, 2019",2.121
"Jun 07, 2019",2.084
"Jun 06, 2019",2.121
"Jun 05, 2019",2.131
"Jun 04, 2019",2.121
"Jun 03, 2019",2.075
"Jun 02, 2019",2.125
"May 31, 2019",2.133
"May 30, 2019",2.217
"May 29, 2019",2.262
"May 28, 2019",2.268
"May 27, 2019",2.31
"May 24, 2019",2.324
"May 23, 2019",2.322
"May 22, 2019",2.38
"May 21, 2019",2.428
"May 20, 2019",2.419
"May 19, 2019",2.401
"May 17, 2019",2.393
"May 16, 2019",2.394
"May 15, 2019",2.377
"May 14, 2019",2.414
"May 13, 2019",2.403
"May 12, 2019",2.435
"May 10, 2019",2.473
"May 09, 2019",2.453
"May 08, 2019",2.485
"May 07, 2019",2.448
"May 06, 2019",2.5
"May 05, 2019",2.53
"May 03, 2019",2.53
"May 02, 2019",2.545
"May 01, 2019",2.502
"Apr 30, 2019",2.504
"Apr 29, 2019",2.527
"Apr 26, 2019",2.5
"Apr 25, 2019",2.534
"Apr 24, 2019",2.518
"Apr 23, 2019",2.569
"Apr 22, 2019",2.587
"Apr 21, 2019",2.56
"Apr 18, 2019",2.56
"Apr 17, 2019",2.594
"Apr 16, 2019",2.592
"Apr 15, 2019",2.556
"Apr 14, 2019",2.556
"Apr 12, 2019",2.562
"Apr 11, 2019",2.499
"Apr 10, 2019",2.465
"Apr 09, 2019",2.502
"Apr 08, 2019",2.52
"Apr 07, 2019",2.503
"Apr 05, 2019",2.499
"Apr 04, 2019",2.513
"Apr 03, 2019",2.528
"Apr 02, 2019",2.472
"Apr 01, 2019",2.503
"Mar 31, 2019",2.428
"Mar 29, 2019",2.407
"Mar 28, 2019",2.391
"Mar 27, 2019",2.381
"Mar 26, 2019",2.425
"Mar 25, 2019",2.405
"Mar 24, 2019",2.451
"Mar 22, 2019",2.437
"Mar 21, 2019",2.539
"Mar 20, 2019",2.525
"Mar 19, 2019",2.618
"Mar 18, 2019",2.605
"Mar 17, 2019",2.594
"Mar 15, 2019",2.591
"Mar 14, 2019",2.63
"Mar 13, 2019",2.625
"Mar 12, 2019",2.6
"Mar 11, 2019",2.641
"Mar 10, 2019",2.63
"Mar 08, 2019",2.63
"Mar 07, 2019",2.641
"Mar 06, 2019",2.693
"Mar 05, 2019",2.719
"Mar 04, 2019",2.724
"Mar 03, 2019",2.766
"Mar 01, 2019",2.759
"Feb 28, 2019",2.717
"Feb 27, 2019",2.686
"Feb 26, 2019",2.638
"Feb 25, 2019",2.668
"Feb 24, 2019",2.666
"Feb 22, 2019",2.654
"Feb 21, 2019",2.695
"Feb 20, 2019",2.648
"Feb 19, 2019",2.636
"Feb 18, 2019",2.673
"Feb 15, 2019",2.664
"Feb 14, 2019",2.655
"Feb 13, 2019",2.709
"Feb 12, 2019",2.686
"Feb 11, 2019",2.654
"Feb 10, 2019",2.634
"Feb 08, 2019",2.634
"Feb 07, 2019",2.657
"Feb 06, 2019",2.7
"Feb 05, 2019",2.704
"Feb 04, 2019",2.725
"Feb 03, 2019",2.691
"Feb 01, 2019",2.684
"Jan 31, 2019",2.633
"Jan 30, 2019",2.678
"Jan 29, 2019",2.71
"Jan 28, 2019",2.748
"Jan 27, 2019",2.755
"Jan 25, 2019",2.759
"Jan 24, 2019",2.716
"Jan 23, 2019",2.75
"Jan 22, 2019",2.741
"Jan 21, 2019",2.773
"Jan 18, 2019",2.788
"Jan 17, 2019",2.75
"Jan 16, 2019",2.727
"Jan 15, 2019",2.718
"Jan 14, 2019",2.706
"Jan 13, 2019",2.699
"Jan 11, 2019",2.699
"Jan 10, 2019",2.746
"Jan 09, 2019",2.712
"Jan 08, 2019",2.73
"Jan 07, 2019",2.698
"Jan 06, 2019",2.668
"Jan 04, 2019",2.668
"Jan 03, 2019",2.552
"Jan 02, 2019",2.633
"Jan 01, 2019",2.686
"Dec 31, 2018",2.686
"Dec 30, 2018",2.716
"Dec 28, 2018",2.716
"Dec 27, 2018",2.774
"Dec 26, 2018",2.81
"Dec 25, 2018",2.751
"Dec 24, 2018",2.736
"Dec 23, 2018",2.788
"Dec 21, 2018",2.788
"Dec 20, 2018",2.808
"Dec 19, 2018",2.762
"Dec 18, 2018",2.823
"Dec 17, 2018",2.857
"Dec 16, 2018",2.893
"Dec 14, 2018",2.895
"Dec 13, 2018",2.913
"Dec 12, 2018",2.911
"Dec 11, 2018",2.879
"Dec 10, 2018",2.863
"Dec 09, 2018",2.829
"Dec 07, 2018",2.858
"Dec 06, 2018",2.892
"Dec 05, 2018",2.917
"Dec 04, 2018",2.915
"Dec 03, 2018",2.966
"Dec 02, 2018",3.039
"Nov 30, 2018",2.993
"Nov 29, 2018",3.032
"Nov 28, 2018",3.061
"Nov 27, 2018",3.059
"Nov 26, 2018",3.059
"Nov 25, 2018",3.048
"Nov 23, 2018",3.046
"Nov 22, 2018",3.065
"Nov 21, 2018",3.065
"Nov 20, 2018",3.061
"Nov 19, 2018",3.063
"Nov 18, 2018",3.057
"Nov 16, 2018",3.065
"Nov 15, 2018",3.11
"Nov 14, 2018",3.127
"Nov 13, 2018",3.142
"Nov 12, 2018",3.151
"Nov 09, 2018",3.186
"Nov 08, 2018",3.239
"Nov 07, 2018",3.237
"Nov 06, 2018",3.231
"Nov 05, 2018",3.201
"Nov 04, 2018",3.21
"Nov 02, 2018",3.22
"Nov 01, 2018",3.134
"Oct 31, 2018",3.149
"Oct 30, 2018",3.119
"Oct 29, 2018",3.089
"Oct 28, 2018",3.083
"Oct 26, 2018",3.077
"Oct 25, 2018",3.126
"Oct 24, 2018",3.111
"Oct 23, 2018",3.171
"Oct 22, 2018",3.2
"Oct 21, 2018",3.192
"Oct 19, 2018",3.196
"Oct 18, 2018",3.177
"Oct 17, 2018",3.207
"Oct 16, 2018",3.163
"Oct 15, 2018",3.156
"Oct 14, 2018",3.159
"Oct 12, 2018",3.167
"Oct 11, 2018",3.146
"Oct 10, 2018",3.174
"Oct 09, 2018",3.206
"Oct 08, 2018",3.231
"Oct 05, 2018",3.233
"Oct 04, 2018",3.187
"Oct 03, 2018",3.181
"Oct 02, 2018",3.061
"Oct 01, 2018",3.086
"Sep 30, 2018",3.069
"Sep 28, 2018",3.065
"Sep 27, 2018",3.055
"Sep 26, 2018",3.048
"Sep 25, 2018",3.098
"Sep 24, 2018",3.089
"Sep 23, 2018",3.066
"Sep 21, 2018",3.067
"Sep 20, 2018",3.064
"Sep 19, 2018",3.066
"Sep 18, 2018",3.057
"Sep 17, 2018",2.994
"Sep 16, 2018",3
"Sep 14, 2018",2.999
"Sep 13, 2018",2.974
"Sep 12, 2018",2.965
"Sep 11, 2018",2.981
"Sep 10, 2018",2.935
"Sep 09, 2018",2.942
"Sep 07, 2018",2.939
"Sep 06, 2018",2.878
"Sep 05, 2018",2.904
"Sep 04, 2018",2.898
"Sep 03, 2018",2.862
"Aug 31, 2018",2.86
"Aug 30, 2018",2.859
"Aug 29, 2018",2.886
"Aug 28, 2018",2.884
"Aug 27, 2018",2.846
"Aug 26, 2018",2.821
"Aug 24, 2018",2.813
"Aug 23, 2018",2.828
"Aug 22, 2018",2.821
"Aug 21, 2018",2.842
"Aug 20, 2018",2.819
"Aug 19, 2018",2.868
"Aug 17, 2018",2.864
"Aug 16, 2018",2.87
"Aug 15, 2018",2.864
"Aug 14, 2018",2.9
"Aug 13, 2018",2.877
"Aug 12, 2018",2.864
"Aug 10, 2018",2.873
"Aug 09, 2018",2.929
"Aug 08, 2018",2.964
"Aug 07, 2018",2.977
"Aug 06, 2018",2.945
"Aug 05, 2018",2.956
"Aug 03, 2018",2.951
"Aug 02, 2018",2.986
"Aug 01, 2018",3.005
"Jul 31, 2018",2.962
"Jul 30, 2018",2.975
"Jul 29, 2018",2.96
"Jul 27, 2018",2.958
"Jul 26, 2018",2.982
"Jul 25, 2018",2.973
"Jul 24, 2018",2.95
"Jul 23, 2018",2.96
"Jul 22, 2018",2.893
"Jul 20, 2018",2.895
"Jul 19, 2018",2.838
"Jul 18, 2018",2.875
"Jul 17, 2018",2.86
"Jul 16, 2018",2.856
"Jul 15, 2018",2.829
"Jul 13, 2018",2.829
"Jul 12, 2018",2.849
"Jul 11, 2018",2.84
"Jul 10, 2018",2.867
"Jul 09, 2018",2.858
"Jul 08, 2018",2.825
"Jul 06, 2018",2.824
"Jul 05, 2018",2.833
"Jul 04, 2018",2.842
"Jul 03, 2018",2.833
"Jul 02, 2018",2.871
"Jul 01, 2018",2.856
"Jun 29, 2018",2.86
"Jun 28, 2018",2.84
"Jun 27, 2018",2.827
"Jun 26, 2018",2.877
"Jun 25, 2018",2.882
"Jun 24, 2018",2.891
"Jun 22, 2018",2.895
"Jun 21, 2018",2.899
"Jun 20, 2018",2.937
"Jun 19, 2018",2.897
"Jun 18, 2018",2.917
"Jun 17, 2018",2.921
"Jun 15, 2018",2.922
"Jun 14, 2018",2.935
"Jun 13, 2018",2.974
"Jun 12, 2018",2.965
"Jun 11, 2018",2.952
"Jun 10, 2018",2.952
"Jun 08, 2018",2.948
"Jun 07, 2018",2.922
"Jun 06, 2018",2.974
"Jun 05, 2018",2.926
"Jun 04, 2018",2.944
"Jun 03, 2018",2.906
"Jun 01, 2018",2.902
"May 31, 2018",2.86
"May 30, 2018",2.857
"May 29, 2018",2.79
"May 28, 2018",2.898
"May 25, 2018",2.931
"May 24, 2018",2.977
"May 23, 2018",2.994
"May 22, 2018",3.063
"May 21, 2018",3.058
"May 20, 2018",3.08
"May 18, 2018",3.06
"May 17, 2018",3.115
"May 16, 2018",3.104
"May 15, 2018",3.072
"May 14, 2018",3.002
"May 13, 2018",2.975
"May 11, 2018",2.97
"May 10, 2018",2.964
"May 09, 2018",3.006
"May 08, 2018",2.972
"May 07, 2018",2.952
"May 06, 2018",2.953
"May 04, 2018",2.951
"May 03, 2018",2.948
"May 02, 2018",2.976
"May 01, 2018",2.968
"Apr 30, 2018",2.955
"Apr 29, 2018",2.959
"Apr 27, 2018",2.959
"Apr 26, 2018",2.983
"Apr 25, 2018",3.031
"Apr 24, 2018",2.999
"Apr 23, 2018",2.977
"Apr 22, 2018",2.968
"Apr 20, 2018",2.96
"Apr 19, 2018",2.913
"Apr 18, 2018",2.875
"Apr 17, 2018",2.83
"Apr 16, 2018",2.829
"Apr 15, 2018",2.843
"Apr 13, 2018",2.825
"Apr 12, 2018",2.843
"Apr 11, 2018",2.779
"Apr 10, 2018",2.801
"Apr 09, 2018",2.781
"Apr 08, 2018",2.786
"Apr 06, 2018",2.775
"Apr 05, 2018",2.834
"Apr 04, 2018",2.808
"Apr 03, 2018",2.781
"Apr 02, 2018",2.733
"Apr 01, 2018",2.761
"Mar 29, 2018",2.741
"Mar 28, 2018",2.783
"Mar 27, 2018",2.775
"Mar 26, 2018",2.852
"Mar 25, 2018",2.821
"Mar 23, 2018",2.813
"Mar 22, 2018",2.823
"Mar 21, 2018",2.881
"Mar 20, 2018",2.9
"Mar 19, 2018",2.856
"Mar 18, 2018",2.855
"Mar 16, 2018",2.845
"Mar 15, 2018",2.826
"Mar 14, 2018",2.819
"Mar 13, 2018",2.844
"Mar 12, 2018",2.866
"Mar 11, 2018",2.905
"Mar 09, 2018",2.896
"Mar 08, 2018",2.857
"Mar 07, 2018",2.881
"Mar 06, 2018",2.886
"Mar 05, 2018",2.883
"Mar 04, 2018",2.848
"Mar 02, 2018",2.868
"Mar 01, 2018",2.811
"Feb 28, 2018",2.864
"Feb 27, 2018",2.901
"Feb 26, 2018",2.864
"Feb 25, 2018",2.875
"Feb 23, 2018",2.866
"Feb 22, 2018",2.919
"Feb 21, 2018",2.952
"Feb 20, 2018",2.891
"Feb 19, 2018",2.889
"Feb 18, 2018",2.873
"Feb 16, 2018",2.873
"Feb 15, 2018",2.906
"Feb 14, 2018",2.913
"Feb 13, 2018",2.833
"Feb 12, 2018",2.858
"Feb 11, 2018",2.857
"Feb 09, 2018",2.857
"Feb 08, 2018",2.828
"Feb 07, 2018",2.834
"Feb 06, 2018",2.805
"Feb 05, 2018",2.709
"Feb 04, 2018",2.845
"Feb 02, 2018",2.841
"Feb 01, 2018",2.782
"Jan 31, 2018",2.712
"Jan 30, 2018",2.724
"Jan 29, 2018",2.699
"Jan 28, 2018",2.658
"Jan 26, 2018",2.66
"Jan 25, 2018",2.624
"Jan 24, 2018",2.648
"Jan 23, 2018",2.617
"Jan 22, 2018",2.656
"Jan 21, 2018",2.663
"Jan 19, 2018",2.661
"Jan 18, 2018",2.624
"Jan 17, 2018",2.587
"Jan 16, 2018",2.539
"Jan 15, 2018",2.552
"Jan 12, 2018",2.55
"Jan 11, 2018",2.537
"Jan 10, 2018",2.559
"Jan 09, 2018",2.551
"Jan 08, 2018",2.48
"Jan 07, 2018",2.476
"Jan 05, 2018",2.476
"Jan 04, 2018",2.453
"Jan 03, 2018",2.445
"Jan 02, 2018",2.462
"Jan 01, 2018",2.405
"Dec 29, 2017",2.405
"Dec 28, 2017",2.434
"Dec 27, 2017",2.413
"Dec 26, 2017",2.474
"Dec 25, 2017",2.492
"Dec 22, 2017",2.485
"Dec 21, 2017",2.484
"Dec 20, 2017",2.497
"Dec 19, 2017",2.459
"Dec 18, 2017",2.394
"Dec 17, 2017",2.369
"Dec 16, 2017",2.351
"Dec 15, 2017",2.351
"Dec 14, 2017",2.349
"Dec 13, 2017",2.348
"Dec 12, 2017",2.403
"Dec 11, 2017",2.39
"Dec 10, 2017",2.385
"Dec 08, 2017",2.378
"Dec 07, 2017",2.362
"Dec 06, 2017",2.34
"Dec 05, 2017",2.353
"Dec 04, 2017",2.372
"Dec 03, 2017",2.421
"Dec 01, 2017",2.363
"Nov 30, 2017",2.415
"Nov 29, 2017",2.388
"Nov 28, 2017",2.326
"Nov 27, 2017",2.331
"Nov 26, 2017",2.342
"Nov 24, 2017",2.34
"Nov 23, 2017",2.326
"Nov 22, 2017",2.321
"Nov 21, 2017",2.358
"Nov 20, 2017",2.368
"Nov 19, 2017",2.338
"Nov 17, 2017",2.345
"Nov 16, 2017",2.375
"Nov 15, 2017",2.326
"Nov 14, 2017",2.375
"Nov 13, 2017",2.407
"Nov 12, 2017",2.398
"Nov 10, 2017",2.402
"Nov 09, 2017",2.34
"Nov 08, 2017",2.334
"Nov 07, 2017",2.316
"Nov 06, 2017",2.318
"Nov 05, 2017",2.343
"Nov 03, 2017",2.333
"Nov 02, 2017",2.349
"Nov 01, 2017",2.372
"Oct 31, 2017",2.377
"Oct 30, 2017",2.37
"Oct 29, 2017",2.405
"Oct 27, 2017",2.416
"Oct 26, 2017",2.463
"Oct 25, 2017",2.435
"Oct 24, 2017",2.421
"Oct 23, 2017",2.37
"Oct 22, 2017",2.394
"Oct 20, 2017",2.383
"Oct 19, 2017",2.318
"Oct 18, 2017",2.345
"Oct 17, 2017",2.302
"Oct 16, 2017",2.305
"Oct 15, 2017",2.289
"Oct 13, 2017",2.275
"Oct 12, 2017",2.321
"Oct 11, 2017",2.353
"Oct 10, 2017",2.355
"Oct 09, 2017",2.361
"Oct 06, 2017",2.361
"Oct 05, 2017",2.348
"Oct 04, 2017",2.323
"Oct 03, 2017",2.325
"Oct 02, 2017",2.341
"Oct 01, 2017",2.342
"Sep 29, 2017",2.339
"Sep 28, 2017",2.308
"Sep 27, 2017",2.31
"Sep 26, 2017",2.236
"Sep 25, 2017",2.222
"Sep 24, 2017",2.262
"Sep 22, 2017",2.253
"Sep 21, 2017",2.278
"Sep 20, 2017",2.273
"Sep 19, 2017",2.246
"Sep 18, 2017",2.234
"Sep 17, 2017",2.202
"Sep 15, 2017",2.202
"Sep 14, 2017",2.187
"Sep 13, 2017",2.193
"Sep 12, 2017",2.167
"Sep 11, 2017",2.134
"Sep 10, 2017",2.089
"Sep 08, 2017",2.054
"Sep 07, 2017",2.042
"Sep 06, 2017",2.106
"Sep 05, 2017",2.063
"Sep 03, 2017",2.166
"Sep 01, 2017",2.166
"Aug 31, 2017",2.12
"Aug 30, 2017",2.136
"Aug 29, 2017",2.129
"Aug 28, 2017",2.159
"Aug 27, 2017",2.175
"Aug 25, 2017",2.169
"Aug 24, 2017",2.196
"Aug 23, 2017",2.169
"Aug 22, 2017",2.217
"Aug 21, 2017",2.183
"Aug 20, 2017",2.21
"Aug 18, 2017",2.197
"Aug 17, 2017",2.185
"Aug 16, 2017",2.225
"Aug 15, 2017",2.273
"Aug 14, 2017",2.224
"Aug 13, 2017",2.199
"Aug 11, 2017",2.191
"Aug 10, 2017",2.201
"Aug 09, 2017",2.249
"Aug 08, 2017",2.262
"Aug 07, 2017",2.257
"Aug 06, 2017",2.273
"Aug 04, 2017",2.264
"Aug 03, 2017",2.219
"Aug 02, 2017",2.271
"Aug 01, 2017",2.253
"Jul 31, 2017",2.296
"Jul 30, 2017",2.282
"Jul 28, 2017",2.291
"Jul 27, 2017",2.319
"Jul 26, 2017",2.292
"Jul 25, 2017",2.332
"Jul 24, 2017",2.257
"Jul 23, 2017",2.232
"Jul 21, 2017",2.237
"Jul 20, 2017",2.257
"Jul 19, 2017",2.271
"Jul 18, 2017",2.261
"Jul 17, 2017",2.314
"Jul 16, 2017",2.332
"Jul 14, 2017",2.332
"Jul 13, 2017",2.348
"Jul 12, 2017",2.32
"Jul 11, 2017",2.361
"Jul 10, 2017",2.373
"Jul 09, 2017",2.386
"Jul 07, 2017",2.386
"Jul 06, 2017",2.368
"Jul 05, 2017",2.327
"Jul 04, 2017",2.334
"Jul 03, 2017",2.348
"Jul 02, 2017",2.316
"Jul 01, 2017",2.304
"Jun 30, 2017",2.304
"Jun 29, 2017",2.267
"Jun 28, 2017",2.226
"Jun 27, 2017",2.203
"Jun 26, 2017",2.135
"Jun 25, 2017",2.146
"Jun 23, 2017",2.144
"Jun 22, 2017",2.148
"Jun 21, 2017",2.165
"Jun 20, 2017",2.156
"Jun 19, 2017",2.191
"Jun 18, 2017",2.157
"Jun 16, 2017",2.153
"Jun 15, 2017",2.164
"Jun 14, 2017",2.127
"Jun 13, 2017",2.211
"Jun 12, 2017",2.215
"Jun 11, 2017",2.211
"Jun 09, 2017",2.202
"Jun 08, 2017",2.192
"Jun 07, 2017",2.176
"Jun 06, 2017",2.145
"Jun 05, 2017",2.183
"Jun 04, 2017",2.159
"Jun 02, 2017",2.159
"Jun 01, 2017",2.213
"May 31, 2017",2.206
"May 30, 2017",2.208
"May 29, 2017",2.243
"May 26, 2017",2.25
"May 25, 2017",2.255
"May 24, 2017",2.252
"May 23, 2017",2.282
"May 22, 2017",2.252
"May 21, 2017",2.247
"May 19, 2017",2.235
"May 18, 2017",2.228
"May 17, 2017",2.223
"May 16, 2017",2.326
"May 15, 2017",2.343
"May 14, 2017",2.324
"May 12, 2017",2.326
"May 11, 2017",2.393
"May 10, 2017",2.41
"May 09, 2017",2.398
"May 08, 2017",2.389
"May 07, 2017",2.36
"May 05, 2017",2.35
"May 04, 2017",2.352
"May 03, 2017",2.322
"May 02, 2017",2.287
"May 01, 2017",2.322
"Apr 30, 2017",2.28
"Apr 28, 2017",2.289
"Apr 27, 2017",2.3
"Apr 26, 2017",2.304
"Apr 25, 2017",2.334
"Apr 24, 2017",2.273
"Apr 22, 2017",2.246
"Apr 21, 2017",2.246
"Apr 20, 2017",2.236
"Apr 19, 2017",2.216
"Apr 18, 2017",2.172
"Apr 17, 2017",2.248
"Apr 16, 2017",2.198
"Apr 13, 2017",2.232
"Apr 12, 2017",2.244
"Apr 11, 2017",2.298
"Apr 10, 2017",2.366
"Apr 09, 2017",2.382
"Apr 07, 2017",2.382
"Apr 06, 2017",2.341
"Apr 05, 2017",2.339
"Apr 04, 2017",2.364
"Apr 03, 2017",2.323
"Apr 02, 2017",2.395
"Mar 31, 2017",2.389
"Mar 30, 2017",2.421
"Mar 29, 2017",2.38
"Mar 28, 2017",2.42
"Mar 27, 2017",2.378
"Mar 26, 2017",2.384
"Mar 24, 2017",2.418
"Mar 23, 2017",2.418
"Mar 22, 2017",2.403
"Mar 21, 2017",2.416
"Mar 20, 2017",2.463
"Mar 19, 2017",2.5
"Mar 18, 2017",2.5
"Mar 17, 2017",2.501
"Mar 16, 2017",2.537
"Mar 15, 2017",2.5
"Mar 14, 2017",2.602
"Mar 13, 2017",2.626
"Mar 12, 2017",2.582
"Mar 10, 2017",2.575
"Mar 09, 2017",2.609
"Mar 08, 2017",2.56
"Mar 07, 2017",2.518
"Mar 06, 2017",2.494
"Mar 05, 2017",2.476
"Mar 03, 2017",2.482
"Mar 02, 2017",2.482
"Mar 01, 2017",2.458
"Feb 28, 2017",2.397
"Feb 27, 2017",2.367
"Feb 26, 2017",2.322
"Feb 24, 2017",2.315
"Feb 23, 2017",2.376
"Feb 22, 2017",2.415
"Feb 21, 2017",2.431
"Feb 20, 2017",2.436
"Feb 17, 2017",2.42
"Feb 16, 2017",2.447
"Feb 15, 2017",2.497
"Feb 14, 2017",2.472
"Feb 13, 2017",2.436
"Feb 12, 2017",2.425
"Feb 10, 2017",2.409
"Feb 09, 2017",2.397
"Feb 08, 2017",2.34
"Feb 07, 2017",2.397
"Feb 06, 2017",2.417
"Feb 05, 2017",2.472
"Feb 03, 2017",2.467
"Feb 02, 2017",2.474
"Feb 01, 2017",2.477
"Jan 31, 2017",2.466
"Jan 30, 2017",2.49
"Jan 29, 2017",2.479
"Jan 27, 2017",2.486
"Jan 26, 2017",2.512
"Jan 25, 2017",2.515
"Jan 24, 2017",2.465
"Jan 23, 2017",2.401
"Jan 22, 2017",2.439
"Jan 20, 2017",2.467
"Jan 19, 2017",2.47
"Jan 18, 2017",2.428
"Jan 17, 2017",2.325
"Jan 16, 2017",2.378
"Jan 13, 2017",2.398
"Jan 12, 2017",2.361
"Jan 11, 2017",2.37
"Jan 10, 2017",2.377
"Jan 09, 2017",2.368
"Jan 08, 2017",2.421
"Jan 06, 2017",2.421
"Jan 05, 2017",2.348
"Jan 04, 2017",2.441
"Jan 03, 2017",2.448
"Jan 02, 2017",2.446
"Dec 30, 2016",2.446
"Dec 29, 2016",2.477
"Dec 28, 2016",2.512
"Dec 27, 2016",2.561
"Dec 26, 2016",2.543
"Dec 23, 2016",2.543
"Dec 22, 2016",2.553
"Dec 21, 2016",2.538
"Dec 20, 2016",2.561
"Dec 19, 2016",2.544
"Dec 18, 2016",2.582
"Dec 16, 2016",2.599
"Dec 15, 2016",2.606
"Dec 14, 2016",2.567
"Dec 13, 2016",2.473
"Dec 12, 2016",2.477
"Dec 11, 2016",2.488
"Dec 09, 2016",2.466
"Dec 08, 2016",2.409
"Dec 07, 2016",2.344
"Dec 06, 2016",2.392
"Dec 05, 2016",2.401
"Dec 04, 2016",2.365
"Dec 02, 2016",2.392
"Dec 01, 2016",2.454
"Nov 30, 2016",2.39
"Nov 29, 2016",2.293
"Nov 28, 2016",2.312
"Nov 27, 2016",2.341
"Nov 25, 2016",2.359
"Nov 24, 2016",2.382
"Nov 23, 2016",2.355
"Nov 22, 2016",2.314
"Nov 21, 2016",2.314
"Nov 20, 2016",2.353
"Nov 18, 2016",2.348
"Nov 17, 2016",2.297
"Nov 16, 2016",2.214
"Nov 15, 2016",2.229
"Nov 14, 2016",2.254
"Nov 13, 2016",2.173
"Nov 10, 2016",2.138
"Nov 09, 2016",2.068
"Nov 08, 2016",1.858
"Nov 07, 2016",1.828
"Nov 06, 2016",1.83
"Nov 04, 2016",1.778
"Nov 03, 2016",1.81
"Nov 02, 2016",1.801
"Nov 01, 2016",1.827
"Oct 31, 2016",1.825
"Oct 30, 2016",1.841
"Oct 28, 2016",1.849
"Oct 27, 2016",1.85
"Oct 26, 2016",1.791
"Oct 25, 2016",1.758
"Oct 24, 2016",1.766
"Oct 23, 2016",1.74
"Oct 21, 2016",1.736
"Oct 20, 2016",1.756
"Oct 19, 2016",1.747
"Oct 18, 2016",1.74
"Oct 17, 2016",1.768
"Oct 16, 2016",1.789
"Oct 15, 2016",1.805
"Oct 14, 2016",1.805
"Oct 13, 2016",1.746
"Oct 12, 2016",1.771
"Oct 11, 2016",1.767
"Oct 10, 2016",1.765
"Oct 07, 2016",1.723
"Oct 06, 2016",1.739
"Oct 05, 2016",1.706
"Oct 04, 2016",1.69
